,x [nm],y [nm]
0,-5.050869886474549,3.6861719369614274
1,-6.904954860944583,3.2315905293970273
2,-7.399838604545587,5.242666051032311
3,-6.159098645322693,0.5297107713512279
4,-7.30735972843518,3.4497292192142375
5,-7.505537613668718,2.461562742954228
6,-7.408455027405698,3.1327183432757546
7,-8.887421325912113,2.01187303994196
8,-7.133833688034192,2.438267834062673
9,-6.884736524798034,3.359070136635738
10,-8.524053539033122,3.1342031962391736
11,-6.702886630742862,1.3782223281267783
12,-8.847168997695203,3.0294074642692377
13,-7.6802278955528855,3.5742621066188334
14,-5.9596132042225545,2.945861782341733
15,-6.331271917844974,5.286519571282476
16,-6.047531972440761,4.523911139082275
17,-6.825939812307152,3.2283528853818555
18,-6.569029280537782,3.3305167988105135
19,-6.358403450037631,4.856246271817229
20,-6.357165293747574,3.0577451716318826
21,-6.853552968638392,3.892771257355346
22,-8.0246291098245,1.1797016884015903
23,-6.7667472002041675,5.097562071381381
24,-8.880908701222296,2.6554877648772037
25,-6.972459787974335,2.877292174352421
26,-7.027254877239407,2.801494044494379
27,-6.376308764630376,4.392436618849257
28,-6.993808490951343,4.280865717306669
29,-8.091204167158644,3.1241152556435137
30,-6.399256002883352,4.486629695706737
31,-6.3493837459801945,3.9668723620460264
32,-7.597034957237101,3.359681520325746
33,-7.67932895434507,4.798947856119526
34,-8.5608948547447,2.3842397329752205
35,-7.521865903076702,2.82473473222968
36,-5.456265683791953,2.714685702991476
37,-7.245141890824534,4.243769108010815
38,-6.472007188385909,3.185091358437808
39,-6.524918242289213,4.930553267100642
40,-6.828389690210474,0.6827866864861885
41,-6.491352993960339,3.108159681946433
42,-8.746604838223858,2.437327913363075
43,-7.365641097518403,2.535694545910652
44,-7.834346516787191,3.652835857399716
45,-7.623619218375717,3.7252080226397997
46,-6.912800019496227,3.9256050022827553
47,-8.44077029508967,4.454790013242354
48,-7.0332330722391845,2.4860207342387763
49,-6.929202631941139,2.2575672866068435
50,-6.738225968872805,3.3999766015171873
51,-7.451206182007167,3.2379165899664253
52,-6.9888322675855745,2.4179016029298737
53,-6.815679598304715,3.9051376157799926
54,-6.254604010358521,1.0957874667427183
55,-7.37664295478718,2.394264273185127
56,-7.418692500238787,2.500375494723922
57,-5.788857126205145,4.344401231122116
58,-5.11874864557527,2.4440718329380813
59,-7.982451971552589,3.009609868388575
60,-8.381316717343296,3.7029602829600643
61,-5.231431384063583,1.3860475366820548
62,-6.715458387443288,1.9074004441900918
63,-7.449325724412157,3.3207629699943233
64,-7.9354563522402,3.0259549333899467
65,-5.092121876384459,2.2782504603736577
66,-7.226839276469884,2.1088854477807644
67,-5.979128841949798,2.1863920651672393
68,-7.176403377561998,2.6019635989753396
69,-8.881232852272328,3.0067985673053355
70,-6.480682344372829,0.9882029186285202
71,-8.431130937814146,2.059678280271794
72,-7.400706229759196,2.1490310954629037
73,-6.461409996915043,3.9659254708368126
74,-7.735202498894646,2.4080996619249753
75,-7.726607729076458,2.102564781310579
76,-6.35545862280129,3.1394576406839967
77,-6.4140092329325125,3.1557217659972205
78,-6.851999120228745,3.4626916662700697
79,-5.31791848271266,3.709587838056417
80,-6.330424326437977,2.808724724900549
81,-6.227350547054612,2.4494723030102112
82,-5.77212483688626,3.2437964562103505
83,-7.544764449028483,2.706092655955664
84,-5.507478791598733,4.0357769477026
85,-7.128950634095242,1.062100748165086
86,-6.969523465165224,3.2671933178026484
87,-5.533682717135262,1.1323228475271614
88,-8.687431760316974,2.4322155525519253
89,-7.691871022328827,2.0673562913477914
90,-7.49677843727854,4.809802789921685
91,-7.867316022215732,3.625326079398023
92,-9.10332560281795,2.1861126169639293
93,-6.756868059499051,2.3230752805474517
94,-4.994222942902969,2.0991257775699363
95,-5.024242925387532,3.8810282662609286
96,-7.029514103138144,4.8206506679172625
97,-6.782772655862808,2.6436287501131552
98,-8.285702532740059,4.191364760492131
99,-7.424754413376107,3.3572080941604168
100,-7.3058934272718465,1.8594096924291525
101,-7.859266023701078,3.4375360718706287
